10535812220,225476575,02/17/2019 04:21:58 PM,02/17/2019 04:28:02 PM,,,,,I agree,Gay,Man,Single,Most of my friends,,,,Grindr,,,,,,,,,,,,,,,,,,,,,,,Not using an app,Face only,19,Stocky,Latino,Versatile,,,Body type,,,,Somewhat important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Image 4,Image 1,Image 1,Image 1,Image 4,Image 4,Image 3,Image 1,Image 2,Image 3,,,,,,,,,Image 9,,,,Image 3,,,,,,,,,,,,,,,,Image 9,,,,,,,,,,,Image 10
10535807943,225476575,02/17/2019 04:12:26 PM,02/17/2019 04:17:06 PM,,,,,I agree,Pansexual,Trans man,Single,Most of my friends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535807792,225476575,02/17/2019 04:16:21 PM,02/17/2019 04:16:37 PM,,,,,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535806391,225476575,02/17/2019 04:14:39 PM,02/17/2019 04:20:36 PM,,,,,I agree,Gay,Man,Single,Everyone,,,,Grindr,,,,,,,,Tinder,,,,,Grindr,,,,,,,,Tinder,,,Body and face,19,Slim,Latino,Bottom,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 4,Image 3,Image 4,Image 2,Image 2,Image 3,Image 2,Image 3,Image 3,Image 3,,,Image 3,,,Image 6,,,Image 9,,,Image 2,,,Image 5,Image 6,,,,,,,Image 3,,,,Image 7,,Image 9,Image 10,Image 1,Image 2,Image 3,Image 4,,,,,,
10535804962,225476575,02/17/2019 04:12:46 PM,02/17/2019 04:20:29 PM,,,,,I agree,Mostly gay,Man,In a relationship,Everyone,,,,Grindr,,,,,,Scruff,,Tinder,Some other app,,,,Grindr,,,,,,,,,Some other app,,Face only,18,Average,White,Versatile,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Image 1,Image 4,Image 1,Image 2,Image 1,Image 4,Image 1,Image 1,Image 3,Image 3,Image 1,,Image 3,,,Image 6,Image 7,,Image 9,,,,Image 3,,Image 5,Image 6,Image 7,,,,,,,,Image 5,,Image 7,,Image 9,,Image 1,,Image 3,Image 4,,,Image 7,,,Image 10
10535804942,225476575,02/17/2019 04:12:44 PM,02/17/2019 04:13:04 PM,,,,,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535801504,225476575,02/17/2019 04:08:28 PM,02/17/2019 04:21:20 PM,,,,,I agree,Gay,Man,Single,Everyone,,,,,,,,,,,,,Some other app,,,,,,,,,,,,,,Not using an app,Body and face,18,Large,Asian,Versatile,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Image 4,Image 4,Image 3,Image 1,Image 4,Image 3,Image 4,Image 4,Image 3,Image 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535794228,225476575,02/17/2019 03:59:53 PM,02/17/2019 04:05:47 PM,,,,,I agree,Gay,Trans man,Single,Everyone,Adam4Adam,,,Grindr,,,,Jack'd,,Scruff,,Tinder,,,,,Grindr,,,,,,Scruff,,Tinder,,,Face only,20,Average,Latino,Top,,,,,,"None, don't hide anything",Not important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Image 4,Image 1,Image 1,Image 1,Image 4,Image 1,Image 4,Image 3,Image 3,Image 3,,,,,,Image 6,,,Image 9,,,,,,,,,,,,,,Image 3,,,,,,Image 9,,Image 1,,,,,,,,,
10535792148,225476575,02/17/2019 01:12:18 PM,02/17/2019 04:03:17 PM,,,,,I agree,Gay,Man,In a relationship,Most of my family,,Daddyhunt,,Grindr,,,,,,Scruff,,Tinder,,,,,,,,,,,Scruff,,Tinder,,,Body and face,31,Average,White,No sex,,,,,Sexual position,,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Image 1,Image 4,Image 1,Image 2,Image 1,Image 4,Image 2,Image 1,Image 3,Image 3,,,Image 3,Image 4,,Image 6,Image 7,,Image 9,,,Image 2,Image 3,,Image 5,Image 6,Image 7,,,,,,,,,,Image 7,,Image 9,Image 10,Image 1,,,Image 4,Image 5,,,,,Image 10
10535763314,225476575,02/17/2019 03:22:37 PM,02/17/2019 03:26:53 PM,,,,,I agree,Gay,Man,Single,Most of my friends,Adam4Adam,,,Grindr,,,,Jack'd,,,,Tinder,,Adam4Adam,,,Grindr,,,,Jack'd,,,,Tinder,,,Face only,24,Average,Black,Versatile,,,,,,"None, don't hide anything",Extremely important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Extremely important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Image 1,Image 1,Image 1,Image 1,Image 3,Image 1,Image 2,Image 1,Image 1,Image 1,Image 1,Image 2,,Image 4,,Image 6,Image 7,,,,,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,,,,,,Image 3,Image 4,Image 5,,Image 7,,,Image 10,Image 1,,Image 3,Image 4,,Image 6,Image 7,,,Image 10
10535742804,225476575,02/17/2019 03:00:46 PM,02/17/2019 03:09:13 PM,,,,,I agree,Bisexual/curious,Man,In a relationship,A few friends,Adam4Adam,,,Grindr,,,,,,Scruff,,,,Adam4Adam,,,Grindr,,,,,,,,,,,Body and face,48,Average,White,Top,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 4,Image 3,Image 3,Image 4,Image 4,Image 3,Image 4,Image 4,Image 2,Image 4,,,,Image 4,Image 5,,,Image 8,,,Image 1,,,,Image 5,,,,,Image 10,Image 1,,Image 3,Image 4,,,,,,,,Image 2,,,Image 5,Image 6,,Image 8,Image 9,
10535742750,225476575,02/17/2019 03:01:15 PM,02/17/2019 03:07:09 PM,,,,,I agree,Mostly gay,Man,Single,Everyone,,,,Grindr,,,,,,,,,,,,,Grindr,,,,,,,,,,,Body and face,19,Average,White,Top,,,,,,"None, don't hide anything",Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Image 3,Image 3,Image 4,Image 3,Image 2,Image 3,Image 2,Image 4,Image 4,Image 2,,Image 2,,,Image 5,,Image 7,,,,,Image 2,,,,Image 6,Image 7,Image 8,Image 9,Image 10,,,,,,Image 6,Image 7,Image 8,,Image 10,Image 1,Image 2,Image 3,,,,,,,
10535623516,225476575,02/17/2019 12:35:55 PM,02/17/2019 12:37:58 PM,,,,,I agree,Bisexual/curious,Man,In a relationship,A few friends,Adam4Adam,,,Grindr,,,,,,,,,,Adam4Adam,,,Grindr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535622258,225476575,02/17/2019 12:10:22 PM,02/17/2019 12:41:06 PM,,,,,I agree,Gay,Man,Single,Most of my friends,,,,Grindr,,Growlr,Hornet,Jack'd,,Scruff,,Tinder,,,,,Grindr,,,,Jack'd,,,,Tinder,Some other app,,Body and face,23,Stocky,Black,Versatile,,,,,Sexual position,,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Image 2,Image 4,Image 1,Image 3,Image 1,Image 1,Image 1,Image 1,Image 1,Image 3,Image 1,Image 2,,,,,Image 7,,Image 9,Image 10,,,Image 3,,Image 5,Image 6,Image 7,Image 8,,,Image 1,,Image 3,,Image 5,,Image 7,,Image 9,Image 10,Image 1,,Image 3,Image 4,,,Image 7,Image 8,,Image 10
10535607863,225476575,02/17/2019 12:16:38 PM,02/17/2019 12:26:45 PM,,,,,I agree,Gay,Man,Single,Everyone,,,,Grindr,,,,,,,,Tinder,,,,,Grindr,,,,,,,,Tinder,,,Body and face,26,Average,White,Bottom,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Image 3,Image 3,Image 4,Image 2,Image 1,Image 4,Image 1,Image 1,Image 3,Image 3,,,Image 3,,,Image 6,Image 7,,,,,,,,Image 5,Image 6,,,Image 9,,,,Image 3,,,,Image 7,,Image 9,,,,Image 3,Image 4,,,,,,
10535601149,225476575,02/17/2019 12:07:50 PM,02/17/2019 12:18:47 PM,,,,,I agree,Gay,Man,Single,Everyone,,,,Grindr,,Growlr,,,,,,,Some other app,,,,Grindr,,,,,,,,,,,Body only,38,Stocky,White,Versatile,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Image 2,Image 4,Image 4,Image 3,Image 1,Image 1,Image 2,Image 3,Image 3,Image 1,Image 1,,,,,,Image 7,,,,,,Image 3,,,Image 6,,,,,,,,,,,Image 7,,,,,,,,,,Image 7,,,
10535598206,225476575,02/17/2019 12:06:06 PM,02/17/2019 12:19:23 PM,,,,,I agree,Gay,Man,Single,Most of my family,Adam4Adam,,,Grindr,,Growlr,,,OkCupid,Scruff,,Tinder,,Adam4Adam,,,Grindr,,Growlr,,,OkCupid,,,,,,Body and face,47,Average,Asian,Versatile,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Image 3,Image 3,Image 1,Image 2,Image 1,Image 4,Image 2,Image 2,Image 3,Image 3,Image 1,,Image 3,,,Image 6,,,Image 9,,,Image 2,Image 3,,Image 5,Image 6,,,,,Image 1,,,,,,,,,,,,,,,,,,,
10535597462,225476575,02/17/2019 12:04:02 PM,02/17/2019 12:11:38 PM,,,,,I agree,Gay,Cisgender man,Single,Everyone,,,,Grindr,,,,Jack'd,,,,Tinder,,,,DISCO,,,,,,,,,Tinder,,,Face only,24,Stocky,White,Bottom,,,,,,"None, don't hide anything",Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 2,Image 4,Image 4,Image 3,Image 2,Image 1,Image 3,Image 1,Image 1,Image 3,,Image 2,Image 3,,,,Image 7,,,,,Image 2,,,,Image 6,,,,,,,,,,,Image 7,,Image 9,,,,,,Image 5,,Image 7,,,
10535596911,225476575,02/17/2019 12:04:33 PM,02/17/2019 12:11:18 PM,,,,,I agree,Gay,Man,Single,A few friends,,,,Grindr,,,,,,Scruff,,,,Adam4Adam,Daddyhunt,,Grindr,,,,,,Scruff,,,,,Body and face,36,Toned,Black,Bottom,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 4,Image 3,Image 1,Image 2,Image 3,Image 3,Image 2,Image 2,Image 3,Image 1,Image 1,,Image 3,,,Image 6,Image 7,,Image 9,,,Image 2,Image 3,,Image 5,Image 6,,,,Image 10,Image 1,,Image 3,,Image 5,,Image 7,,,Image 10,Image 1,Image 2,Image 3,Image 4,,,,,Image 9,
10535586233,225476575,02/17/2019 11:51:11 AM,02/17/2019 11:57:23 AM,,,,,I agree,Gay,Man,Single,Everyone,,,,Grindr,,Growlr,,,,,,,,,,,Grindr,,Growlr,,,,,,,,,Face only,30,Large,White,Bottom,,,Body type,,,,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Image 1,Image 3,Image 4,Image 2,Image 2,Image 4,Image 2,Image 1,Image 4,Image 4,,,,,,,,,Image 9,,,Image 2,,,,,,,,,,,,,,,,,Image 9,,,,,,,,,,,Image 10
10535584195,225476575,02/17/2019 11:49:12 AM,02/17/2019 11:55:39 AM,,,,,I agree,Mostly gay,Man,Single,Only the guys I have sex with,Adam4Adam,,,Grindr,,,,,,Scruff,,,,,,,Grindr,,,,,,Scruff,,,,,Nothing (blank),39,Average,White,Top,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Image 4,Image 3,Image 4,Image 2,Image 2,Image 3,Image 2,Image 2,Image 4,Image 3,,,,,,Image 6,,,,,,Image 2,,,Image 5,,,,,Image 10,,,,,,,,,,Image 10,,,,Image 4,,,,,,
10535580985,225476575,02/17/2019 11:44:20 AM,02/17/2019 11:53:40 AM,,,,,I agree,Mostly gay,Man,Single,Everyone,,,,Grindr,,,,Jack'd,,,,Tinder,,,,,Grindr,,,,,,,,Tinder,,,Face only,21,Slim,Black,Versatile,,,Body type,,Sexual position,,Not important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 2,Image 4,Image 2,Image 3,Image 1,Image 3,Image 4,Image 3,Image 3,Image 3,,,,,,,Image 7,,,,,,,,,Image 6,,,,,,,,,,,Image 7,,,,,,,,,,Image 7,,Image 9,
10535556612,225476575,02/17/2019 11:16:29 AM,02/17/2019 11:23:01 AM,,,,,I agree,Gay,Man,In a relationship,Everyone,Adam4Adam,,,Grindr,,Growlr,Hornet,Jack'd,,Scruff,,Tinder,,Adam4Adam,,,Grindr,,Growlr,,Jack'd,,Scruff,,Tinder,Some other app,,Face only,24,Large,Latino,Top,,,,,,"None, don't hide anything",Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 3,Image 3,Image 4,Image 3,Image 1,Image 4,Image 1,Image 1,Image 1,Image 2,Image 1,,,,Image 5,Image 6,Image 7,,Image 9,,Image 1,Image 2,,Image 4,Image 5,Image 6,,,Image 9,,,Image 2,,Image 4,Image 5,Image 6,,,Image 9,,,Image 2,Image 3,,Image 5,,,,,Image 10
10535556535,225476575,02/17/2019 11:16:32 AM,02/17/2019 11:21:56 AM,,,,,I agree,Gay,Man,Single,Everyone,Adam4Adam,,,Grindr,,,Hornet,Jack'd,OkCupid,Scruff,,,,Adam4Adam,,,Grindr,,,,,OkCupid,Scruff,,,,,Nothing (blank),28,Average,White,Bottom,,Age,,,,,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Image 3,Image 3,Image 4,Image 2,Image 2,Image 4,Image 2,Image 4,Image 4,Image 2,,Image 2,Image 3,,,Image 6,Image 7,,Image 9,,Image 1,Image 2,,,Image 5,,Image 7,,Image 9,,,Image 2,,,,,Image 7,Image 8,Image 9,Image 10,,Image 2,Image 3,Image 4,,,Image 7,,,Image 10
10535404220,225476575,02/17/2019 08:05:32 AM,02/17/2019 08:14:02 AM,,,,,I agree,Straight,Man,Single,Nobody,,,,,,,,,,,,,Some other app,,,,,,,,,,,,,,Not using an app,Nothing (blank),26,Average,Other,No sex,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 3,Image 3,Image 3,Image 3,Image 3,Image 1,Image 1,Image 4,Image 3,Image 3,,,Image 3,,,,Image 7,,,,Image 1,,,,Image 5,,,,,,,,,,,,,,,,,Image 2,,,,,,,,
10535191329,225476575,02/17/2019 01:15:55 AM,02/17/2019 01:25:42 AM,,,,,I agree,Gay,Man,Single,A few family members,Adam4Adam,,,Grindr,,,Hornet,Jack'd,OkCupid,Scruff,,,,Adam4Adam,,,Grindr,,,,,OkCupid,Scruff,,,,,Face only,27,Average,White,Versatile,Profile pic,,,,,,Somewhat important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Image 1,Image 2,Image 3,Image 1,Image 2,Image 1,Image 4,Image 4,Image 2,Image 4,,Image 2,,,,,,,,,,,,,,,,,,,,Image 2,,Image 4,,Image 6,,,,,,,,,,,Image 7,,,
10535189737,225476575,02/17/2019 01:12:18 AM,02/17/2019 01:21:42 AM,,,,,I agree,Gay,Man,Single,Everyone,,,,Grindr,,,,,,Scruff,,Tinder,,,,,Grindr,,,,,,,,Tinder,,,Face only,23,Muscular,Black,Bottom,,,,,,"None, don't hide anything",Very important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Image 1,Image 3,Image 1,Image 2,Image 3,Image 4,Image 2,Image 1,Image 3,Image 3,,,Image 3,,,Image 6,,,,,,,,,Image 5,,,,,,,,,,,,,,Image 9,Image 10,,,Image 3,Image 4,,,,,,
10535091255,225476575,02/16/2019 09:49:22 PM,02/16/2019 09:55:45 PM,,,,,I agree,Mostly gay,Cisgender man,Single,A few family members,Adam4Adam,,,Grindr,,Growlr,Hornet,Jack'd,OkCupid,Scruff,,Tinder,,,,,Grindr,,Growlr,,,,Scruff,,Tinder,,,Face only,35,Large,White,Bottom,,,Body type,,,,Somewhat important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 4,Image 2,Image 3,Image 4,Image 1,Image 4,Image 4,Image 4,Image 4,Image 1,Image 1,,,,Image 5,,,,,,,,,Image 4,,,,,,Image 10,Image 1,Image 2,,Image 4,,Image 6,,Image 8,,,,Image 2,,,,,,,,
10535047711,225476575,02/16/2019 08:33:41 PM,02/16/2019 08:33:50 PM,,,,,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535027674,225476575,02/16/2019 08:00:52 PM,02/16/2019 08:09:16 PM,,,,,I agree,Gay,Man,Single,A few family members,,,,Grindr,,Growlr,,,OkCupid,,,,Some other app,,,,Grindr,,Growlr,,,OkCupid,,,,Some other app,,Nothing (blank),30,Large,White,Bottom,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Image 3,Image 4,Image 3,Image 1,Image 4,Image 3,Image 4,Image 4,Image 2,Image 4,,,,Image 4,Image 5,,,,,,Image 1,,,,,Image 6,,,Image 9,,Image 1,,,Image 4,,Image 6,,,,,,Image 2,,,,Image 6,,Image 8,Image 9,
10534767877,225476575,02/16/2019 01:58:16 PM,02/16/2019 02:05:17 PM,,,,,I agree,Bisexual/curious,Man,In a relationship,A few friends,,,,Grindr,,,,,,Scruff,,,,,,,Grindr,,,,,,,,,,,Something random,55,Stocky,White,Top,Profile pic,,,,,,Not important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Image 3,Image 1,Image 4,Image 2,Image 2,Image 3,Image 1,Image 4,Image 4,Image 1,,,,,,,,,,,,,,,,,,,Image 9,,Image 1,,,,,,,Image 8,,Image 10,,,Image 3,,,,,,,
10534744759,225476575,02/16/2019 01:32:07 PM,02/16/2019 01:35:43 PM,,,,,I agree,Gay,Man,Single,Everyone,Adam4Adam,,,Grindr,,Growlr,,,OkCupid,Scruff,,Tinder,Some other app,,,,Grindr,,Growlr,,,OkCupid,,,Tinder,,,Body and face,20,Average,White,Versatile,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Image 3,Image 4,Image 1,Image 2,Image 1,Image 3,Image 2,Image 2,Image 4,Image 4,Image 1,,Image 3,,,Image 6,,,Image 9,Image 10,,Image 2,,,,,Image 7,,Image 9,,,,,,,,Image 7,Image 8,Image 9,Image 10,Image 1,Image 2,Image 3,Image 4,,Image 6,,,,
10534691341,225476575,02/16/2019 12:30:20 PM,02/16/2019 12:39:06 PM,,,,,I agree,Gay,Cisgender man,Single,A few family members,Adam4Adam,Daddyhunt,,Grindr,,Growlr,Hornet,Jack'd,,Scruff,,Tinder,,,,,Grindr,,Growlr,,,,Scruff,,Tinder,,,Face only,27,Stocky,White,Versatile,,,,,,"None, don't hide anything",Very important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Image 3,Image 3,Image 1,Image 2,Image 2,Image 3,Image 2,Image 2,Image 3,Image 1,Image 1,Image 2,Image 3,,,Image 6,,,Image 9,,,Image 2,,,Image 5,,Image 7,,Image 9,Image 10,,,,Image 4,,,Image 7,Image 8,Image 9,Image 10,Image 1,,Image 3,Image 4,,,,,Image 9,Image 10
10534682760,225476575,02/16/2019 12:22:05 PM,02/16/2019 12:24:28 PM,,,,,I agree,Bisexual/curious,Man,Single,Most of my friends,,,,,,,,,,,,,Some other app,,,,,,,,,,,,,Some other app,Not using an app,Face only,18,Average,Mixed,Versatile,,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534651295,225476575,02/16/2019 11:47:57 AM,02/16/2019 11:54:56 AM,,,,,I agree,Gay,Man,Single,Most of my family,,,,Grindr,,,,,OkCupid,Scruff,,Tinder,,,,,Grindr,,,,,,Scruff,,Tinder,,,Face only,31,Toned,Asian,Top,,,,,Sexual position,,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Image 3,Image 3,Image 4,Image 2,Image 2,Image 3,Image 2,Image 1,Image 3,Image 3,,,,,,Image 6,,,Image 9,,,Image 2,,,Image 5,,,,,,,,,,,,,,Image 9,,,Image 2,Image 3,Image 4,,,,,,
10534641237,225476575,02/16/2019 11:34:23 AM,02/16/2019 11:57:08 AM,,,,,I agree,Gay,Man,In a relationship,Everyone,Adam4Adam,,,Grindr,,Growlr,,,,Scruff,,,,,,,Grindr,,,,,,Scruff,,,,,Body and face,47,Stocky,White,Top,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Image 1,Image 3,Image 1,Image 2,Image 2,Image 4,Image 1,Image 1,Image 3,Image 3,,,Image 3,,,,,,Image 9,,,,,,,,Image 7,,,,,,,,,,,,Image 9,,Image 1,,,,,,,,,
